pr_id,repo_name,pr_number,title,body_len,user_login,user_type,created_datetime,closed_datetime,merged_datetime,created_hour,created_day_of_week,duration_minutes,duration_hours,comments,review_comments,commits,additions,deletions,changed_files,repo_language,repo_stars,repo_forks,is_fpt,keyword,is_merged
3791662790,Isaac12x/ideafoundry,43,Feature/multiple scoring,0,Isaac12x,User,2026-06-02 23:06:11,2026-06-02 23:06:49,2026-06-02 23:06:49,23,2,0.6333333333333333,0.010555555555555556,0,0,2,1375,166,33,Ruby,0,0,0,global,1
3791665946,egachan3/programming-vocab-app,52,style: blue系カラーをrose系に統一する (#51),431,egachan3,User,2026-06-02 23:06:59,2026-06-02 23:52:42,2026-06-02 23:52:42,23,2,45.71666666666667,0.7619444444444444,0,0,1,10,9,5,Ruby,0,0,0,global,1
3791666861,matsuo-haruhito/docs-portal,1819,design: 文書ツリーの現在位置表示を最新mainへ再載せ直す,3044,matsuo-haruhito,User,2026-06-02 23:07:09,2026-06-03 00:12:27,,23,2,65.3,1.0883333333333334,4,0,3,41,1,3,Ruby,0,0,0,global,0
3791676031,Homebrew/homebrew-cask,267546,roblox 0.724.0.7240735,62,BrewTestBot,User,2026-06-02 23:09:48,2026-06-02 23:22:56,2026-06-02 23:22:55,23,2,13.133333333333333,0.21888888888888888,0,0,1,3,3,1,Ruby,22055,11563,0,global,1
3791677931,matsuo-haruhito/tree_view-rails,1193,docs index に direction-aware styling guide の入口を追加する,1048,matsuo-haruhito,User,2026-06-02 23:10:21,2026-06-03 00:10:22,2026-06-03 00:10:22,23,2,60.016666666666666,1.0002777777777778,4,0,1,2,0,1,Ruby,0,0,0,global,1
3791679433,elanthia-online/dr-scripts,7425,fix(combat-trainer): add missing waitrt? in analyze massive-opening branch,531,MahtraDR,User,2026-06-02 23:10:47,2026-06-02 23:11:53,2026-06-02 23:11:52,23,2,1.1,0.018333333333333333,1,0,1,1,0,1,Ruby,57,190,0,global,1
3791680030,Homebrew/homebrew-cask,267547,robloxstudio 0.724.0.7240735,62,BrewTestBot,User,2026-06-02 23:10:58,2026-06-02 23:26:50,2026-06-02 23:26:50,23,2,15.866666666666667,0.2644444444444444,0,0,1,3,3,1,Ruby,22055,11563,0,global,1
3791682092,Homebrew/homebrew-cask,267548,rustdesk 1.4.7,62,BrewTestBot,User,2026-06-02 23:11:37,2026-06-02 23:23:42,2026-06-02 23:23:42,23,2,12.083333333333334,0.2013888888888889,0,0,1,3,3,1,Ruby,22055,11563,0,global,1
3791682319,matsuo-haruhito/tree_view-rails,1194,direction-aware hierarchy cue mockup を最新 main で再提案する,2544,matsuo-haruhito,User,2026-06-02 23:11:42,2026-06-03 00:11:46,2026-06-03 00:11:46,23,2,60.06666666666667,1.001111111111111,4,0,2,259,0,2,Ruby,0,0,0,global,1
3791686115,microsoft/homebrew-aspire,9,"Restore MIT license detection, redirect new issues, drop upstream-cask reference",1884,radical,User,2026-06-02 23:12:45,2026-06-02 23:20:15,2026-06-02 23:20:15,23,2,7.5,0.125,0,0,1,13,11,3,Ruby,0,0,0,global,1
3791686151,Intebec/intebec-docuseal,15,Hide DocuSeal vendor upsells and SDK embed-code for white-label,2649,ChapsJust,User,2026-06-02 23:12:45,2026-06-02 23:58:21,2026-06-02 23:58:20,23,2,45.6,0.76,0,0,2,23,5,3,Ruby,0,0,0,global,1
3791716558,Homebrew/homebrew-cask,267549,trader-workstation 10.47.1d,62,BrewTestBot,User,2026-06-02 23:20:49,2026-06-02 23:34:47,2026-06-02 23:34:47,23,2,13.966666666666667,0.23277777777777778,0,0,1,1,1,1,Ruby,22055,11563,0,global,1
3791718412,Homebrew/homebrew-cask,267550,transmission 4.1.2,62,BrewTestBot,User,2026-06-02 23:21:20,2026-06-02 23:34:47,2026-06-02 23:34:47,23,2,13.45,0.22416666666666665,0,0,1,2,2,1,Ruby,22055,11563,0,global,1
3791719382,Homebrew/homebrew-cask,267551,transmission@beta 4.1.2,62,BrewTestBot,User,2026-06-02 23:21:37,2026-06-02 23:34:47,2026-06-02 23:34:47,23,2,13.166666666666666,0.21944444444444444,0,0,1,2,2,1,Ruby,22055,11563,0,global,1
3791719804,amrkmn/homebrew-tap,781,crush 0.75.0,36,amrkmn,User,2026-06-02 23:21:45,2026-06-02 23:27:50,,23,2,6.083333333333333,0.10138888888888889,0,0,1,2,2,1,Ruby,0,0,0,global,0
3791720306,denvig/homebrew-tap,16,Fix livecheck URL being clobbered on formula update,986,marcqualie,User,2026-06-02 23:21:53,2026-06-02 23:26:15,2026-06-02 23:26:15,23,2,4.366666666666666,0.07277777777777777,0,0,1,1,1,1,Ruby,0,0,0,global,1
3791720568,diplomatpanda/bookfair-public,6,fix: enforce release monitor book_types integrity,0,diplomatpanda,User,2026-06-02 23:21:59,2026-06-02 23:32:07,2026-06-02 23:32:07,23,2,10.133333333333333,0.1688888888888889,0,0,2,134,11,6,Ruby,0,0,0,global,1
3791722083,willfell/homebrew-sauce,114,sauce v0.85.1,267,willfell,User,2026-06-02 23:22:22,2026-06-02 23:22:46,,23,2,0.4,0.006666666666666667,1,0,1,2,2,1,Ruby,0,0,0,global,0
3791722087,willfell/homebrew-sauce,115,sauce v0.87.0,267,willfell,User,2026-06-02 23:22:22,2026-06-02 23:22:54,2026-06-02 23:22:54,23,2,0.5333333333333333,0.008888888888888889,0,0,1,2,2,1,Ruby,0,0,0,global,1
3791722452,willfell/homebrew-sauce,116,sauce v0.86.0,267,willfell,User,2026-06-02 23:22:28,2026-06-02 23:22:48,,23,2,0.3333333333333333,0.005555555555555555,1,0,1,2,2,1,Ruby,0,0,0,global,0
3791726627,Homebrew/homebrew-cask,267552,versatility 1.2,62,BrewTestBot,User,2026-06-02 23:23:32,2026-06-02 23:37:53,2026-06-02 23:37:53,23,2,14.35,0.23916666666666667,0,0,1,2,2,1,Ruby,22055,11563,0,global,1
3791731949,Homebrew/homebrew-cask,267553,vmlx 1.5.54,62,BrewTestBot,User,2026-06-02 23:24:57,2026-06-02 23:37:53,2026-06-02 23:37:53,23,2,12.933333333333334,0.21555555555555556,0,0,1,2,2,1,Ruby,22055,11563,0,global,1
3791732420,Homebrew/homebrew-core,285944,borgmatic 2.1.6,65,BrewTestBot,User,2026-06-02 23:25:04,2026-06-03 00:04:29,2026-06-03 00:04:29,23,2,39.416666666666664,0.6569444444444444,1,0,2,5,6,1,Ruby,15331,13571,0,global,1
3791736322,ruby-git/ruby-git,1373,docs: add effort and completion columns to redesign progress tracker,556,jcouball,User,2026-06-02 23:26:11,2026-06-02 23:43:39,2026-06-02 23:43:39,23,2,17.466666666666665,0.2911111111111111,0,3,1,7,6,1,Ruby,1797,530,0,global,1
3791736645,Homebrew/homebrew-cask,267554,whatcable 0.19.2,62,BrewTestBot,User,2026-06-02 23:26:15,2026-06-02 23:37:53,2026-06-02 23:37:53,23,2,11.633333333333333,0.1938888888888889,0,0,1,2,2,1,Ruby,22055,11563,0,global,1
3791741606,Homebrew/homebrew-cask,267555,wispr-flow 1.5.619,62,BrewTestBot,User,2026-06-02 23:27:35,2026-06-02 23:49:01,2026-06-02 23:49:01,23,2,21.433333333333334,0.3572222222222222,0,0,1,3,3,1,Ruby,22055,11563,0,global,1
3791745981,corsonknowles/sorbet-deadcode,127,fix: --spoom CLI flag broken by --remove help-text alias collision,1518,corsonknowles,User,2026-06-02 23:28:49,2026-06-02 23:30:40,2026-06-02 23:30:39,23,2,1.85,0.030833333333333334,0,0,1,54,2,3,Ruby,0,0,0,global,1
3791757908,Homebrew/homebrew-core,285945,depot 2.101.65,367,BrewTestBot,User,2026-06-02 23:31:46,2026-06-03 00:04:45,2026-06-03 00:04:45,23,2,32.983333333333334,0.5497222222222222,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791760461,agent-receipts/homebrew-tap,45,chore(dashboard): bump to v0.4.0,59,ojongerius,User,2026-06-02 23:32:28,2026-06-02 23:39:51,2026-06-02 23:39:51,23,2,7.383333333333334,0.12305555555555556,0,0,1,9,9,1,Ruby,1,0,0,global,1
3791761474,ivankuznetsov/hive,271,"feat(bot,status): create missing brainstorm answer slots (#269) + surface unanswered count (#270)",2075,ivankuznetsov,User,2026-06-02 23:32:44,2026-06-03 00:41:32,2026-06-03 00:41:31,23,2,68.8,1.1466666666666667,0,0,1,234,46,10,Ruby,3,0,0,global,1
3791762028,discourse/discourse-kanban,52,UX: Drop board activity indicators,297,martin-brennan,User,2026-06-02 23:32:52,2026-06-03 00:39:23,2026-06-03 00:39:23,23,2,66.51666666666667,1.108611111111111,2,0,1,29,94,11,Ruby,0,2,0,global,1
3791763972,Homebrew/homebrew-core,285946,dolt 2.1.2,3642,BrewTestBot,User,2026-06-02 23:33:25,2026-06-03 00:28:49,2026-06-03 00:28:49,23,2,55.4,0.9233333333333333,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791764554,r6e/ruby-rego,46,feat: multi-module composition (cross-package references + same-package merge),4046,r6e,User,2026-06-02 23:33:34,2026-06-02 23:35:13,2026-06-02 23:35:13,23,2,1.65,0.0275,0,1,21,2422,22,21,Ruby,1,0,0,global,1
3791771938,shinagawa-web/homebrew-tap,2,fix: move gomarklint.rb into Formula/ directory,537,shinagawa-web,User,2026-06-02 23:35:39,2026-06-02 23:38:02,2026-06-02 23:38:02,23,2,2.3833333333333333,0.03972222222222222,0,0,1,0,0,1,Ruby,0,0,0,global,1
3791774042,Homebrew/homebrew-core,285947,fabric-ai 1.4.454,65,BrewTestBot,User,2026-06-02 23:36:16,2026-06-03 00:07:18,2026-06-03 00:07:18,23,2,31.033333333333335,0.5172222222222222,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791774239,Caleb-T-Owens/Sherman,105,blog,0,Caleb-T-Owens,User,2026-06-02 23:36:19,2026-06-02 23:36:30,2026-06-02 23:36:29,23,2,0.18333333333333332,0.0030555555555555553,0,0,2,82,1,3,Ruby,5,0,0,global,1
3791774240,Homebrew/homebrew-core,285948,undercutf1 4.0.89,1362,GunniBusch,User,2026-06-02 23:36:19,2026-06-03 00:08:55,2026-06-03 00:08:55,23,2,32.6,0.5433333333333333,1,0,2,8,9,1,Ruby,15331,13571,0,global,1
3791778814,himratesdev/himrate-platform,264,fix(ti-calibration): channel_protection_score direction + magnitude (Phase 4 J PR-A),5205,himratesdev,User,2026-06-02 23:37:45,2026-06-03 00:03:41,2026-06-03 00:03:41,23,2,25.933333333333334,0.43222222222222223,0,0,2,129,21,5,Ruby,0,0,0,global,1
3791784431,Lastorder-DC/mastodon,195,Add dedicated Community Group creation screen and move create UI out of groups list,1882,Lastorder-DC,User,2026-06-02 23:39:12,2026-06-02 23:40:00,2026-06-02 23:40:00,23,2,0.8,0.013333333333333334,0,0,1,496,80,8,Ruby,1,1,0,global,1
3791798316,weslley6216/drive-cash,34,[TASK-06]  Autenticação — Rails 8 nativa,810,weslley6216,User,2026-06-02 23:43:17,2026-06-02 23:50:17,2026-06-02 23:50:17,23,2,7.0,0.11666666666666667,0,0,17,837,63,49,Ruby,0,0,0,global,1
3791810363,Caleb-T-Owens/Sherman,106,Update tech page,0,Caleb-T-Owens,User,2026-06-02 23:45:51,2026-06-02 23:46:00,2026-06-02 23:46:00,23,2,0.15,0.0025,0,0,1,9,7,2,Ruby,5,0,0,global,1
3791816343,liverpl1920/Yomikiri,288,#226 過去読書登録時の読了期限任意表示を修正,572,liverpl1920,User,2026-06-02 23:47:22,2026-06-02 23:49:42,2026-06-02 23:49:42,23,2,2.3333333333333335,0.03888888888888889,0,0,1,73,1,4,Ruby,0,0,0,global,1
3791816687,Homebrew/homebrew-core,285950,ipsw 3.1.687,1937,BrewTestBot,User,2026-06-02 23:47:29,2026-06-03 00:26:28,2026-06-03 00:26:28,23,2,38.983333333333334,0.6497222222222222,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791818723,chagel/metis,33,Finish the team-invitation loop: Cloudflare email + public accept flow,2879,chagel,User,2026-06-02 23:47:54,2026-06-03 01:15:10,2026-06-03 01:15:10,23,2,87.26666666666667,1.4544444444444444,0,0,18,650,71,34,Ruby,4,0,0,global,1
3791819369,amcritchie/solana-studio,3,v0.4.6: System-Program durable-nonce primitives,1001,amcritchie,User,2026-06-02 23:48:05,2026-06-03 00:13:38,2026-06-03 00:13:38,23,2,25.55,0.42583333333333334,0,0,3,309,7,7,Ruby,0,0,0,global,1
3791829819,kinoko-empire/gomi_guesser,69,Migrate to gomi-guesser subdomain,1229,alex-yi37,User,2026-06-02 23:51:06,2026-06-03 00:00:38,2026-06-03 00:00:38,23,2,9.533333333333333,0.15888888888888889,0,0,2,2,4,1,Ruby,0,0,0,global,1
3791854839,shanjian/openproject,56,"Boards: fix ""Include closed items"" toggle not hiding closed cards",1851,shanjian,User,2026-06-02 23:57:39,2026-06-02 23:58:49,2026-06-02 23:58:49,23,2,1.1666666666666667,0.019444444444444445,0,0,1,44,16,2,Ruby,0,0,0,global,1
3791863987,Homebrew/homebrew-core,285953,lisette 0.2.17,65,BrewTestBot,User,2026-06-03 00:00:17,2026-06-03 00:33:18,2026-06-03 00:33:18,0,3,33.016666666666666,0.5502777777777778,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791864751,bondanherumurti-transfez/brisas-league,37,feat: auto-fill end time 1h after start on session form,711,bondanherumurti-transfez,User,2026-06-03 00:00:28,2026-06-03 00:04:33,2026-06-03 00:04:33,0,3,4.083333333333333,0.06805555555555555,0,0,1,21,4,3,Ruby,0,0,0,global,1
3791876784,Lastorder-DC/mastodon,196,Split community groups UI: add dedicated Create and Join pages and refactor list/detail routing,2358,Lastorder-DC,User,2026-06-03 00:03:17,2026-06-03 00:18:12,2026-06-03 00:18:12,0,3,14.916666666666666,0.2486111111111111,0,0,3,255,0,4,Ruby,1,1,0,global,1
3791880479,Homebrew/homebrew-core,285955,memtier_benchmark 2.4.1,700,BrewTestBot,User,2026-06-03 00:04:06,2026-06-03 00:38:45,2026-06-03 00:38:44,0,3,34.65,0.5775,1,0,2,8,8,1,Ruby,15331,13571,0,global,1
3791880722,opus-codium/riemann-opensearch,11,Fix loading X.509 certificate / key,169,smortex,User,2026-06-03 00:04:10,2026-06-03 00:32:54,2026-06-03 00:32:54,0,3,28.733333333333334,0.4788888888888889,0,0,1,2,2,1,Ruby,0,0,0,global,1
3791881626,amcritchie/turf-monster,47,Opt-in durable-nonce anchoring (fixes mainnet BlockhashNotFound),1625,amcritchie,User,2026-06-03 00:04:21,2026-06-03 00:18:14,2026-06-03 00:18:14,0,3,13.883333333333333,0.2313888888888889,0,0,2,105,10,5,Ruby,0,0,0,global,1
3791897167,buildkite/emojis,702,Add :endorlabs: emoji,583,tgowan-endor,User,2026-06-03 00:08:23,2026-06-03 00:22:07,2026-06-03 00:22:07,0,3,13.733333333333333,0.22888888888888886,0,0,1,6,0,2,Ruby,398,338,0,global,1
3791898418,matsuo-haruhito/docs-portal,1824,test: 文書カタログのraw enum表示specを絞る,972,matsuo-haruhito,User,2026-06-03 00:08:53,2026-06-03 01:14:57,2026-06-03 01:14:57,0,3,66.06666666666666,1.1011111111111112,2,0,2,14,2,1,Ruby,0,0,0,global,1
3791909560,denvig/homebrew-tap,18,Use PAT so update PRs trigger test-formula checks,1286,marcqualie,User,2026-06-03 00:12:49,2026-06-03 00:24:36,2026-06-03 00:24:36,0,3,11.783333333333333,0.1963888888888889,0,0,1,6,1,1,Ruby,0,0,0,global,1
3791915015,LizardByte/homebrew-homebrew,283,fix: trust LizardByte tap,2772,ReenigneArcher,User,2026-06-03 00:14:16,2026-06-03 00:21:51,2026-06-03 00:21:51,0,3,7.583333333333333,0.12638888888888888,1,0,1,9,0,2,Ruby,116,17,0,global,1
3791926006,Homebrew/homebrew-core,285959,regal 2.2.3,65,BrewTestBot,User,2026-06-03 00:17:20,2026-06-03 00:22:45,,0,3,5.416666666666667,0.09027777777777778,1,0,1,2,2,1,Ruby,15331,13571,0,global,0
3791930825,djberg96/sys-memory,12,"Update swap handling for freebsd, add sanity specs",137,djberg96,User,2026-06-03 00:18:42,2026-06-03 00:23:37,2026-06-03 00:23:37,0,3,4.916666666666667,0.08194444444444444,0,0,1,73,1,2,Ruby,2,1,0,global,1
3791936067,andyroo2000/learning-os,89,Document offline change feed direction,264,andyroo2000,User,2026-06-03 00:20:20,2026-06-03 00:26:16,2026-06-03 00:26:16,0,3,5.933333333333334,0.09888888888888889,3,0,3,15,0,1,PHP,0,0,0,global,1
3791936162,ma-abe097/atest,20,api_banto_san: OpenAIコストをプロジェクト別/組織全体の両対応に,610,ma-abe097,User,2026-06-03 00:20:23,2026-06-03 00:20:34,2026-06-03 00:20:34,0,3,0.18333333333333332,0.0030555555555555553,0,0,1,24,10,2,PHP,0,0,0,global,1
3791937032,AlexSkrypnyk/drupal_extension_scaffold,402,[#401] Gated npm cache to push events to prevent cache poisoning in the 'lint' job.,2819,AlexSkrypnyk,User,2026-06-03 00:20:41,2026-06-03 00:27:47,2026-06-03 00:27:47,0,3,7.1,0.11833333333333333,2,0,3,2,3,3,PHP,15,2,0,global,1
3791937552,jldlxs/battuta-api-v1,361,Develop,0,jldlxs,User,2026-06-03 00:20:50,2026-06-03 00:21:17,2026-06-03 00:21:17,0,3,0.45,0.007500000000000001,0,0,13,1438,8,40,PHP,1,1,0,global,1
3791937705,kelompok3-pos/pos,2,"Ali -  Improve POS security, user experience, transaction flow, and onboarding",5969,ahmadaliaddakhil-coder,User,2026-06-03 00:20:53,2026-06-03 00:59:16,2026-06-03 00:59:16,0,3,38.38333333333333,0.6397222222222222,0,0,7,3942,734,33,PHP,0,0,0,global,1
3791937841,Joomla-Bible-Study/cwmconnect,147,feat(pdf): Staff / Officers / Church-Board sections from PC fields (Phase 3),1766,bcordis,User,2026-06-03 00:20:57,2026-06-03 00:26:20,2026-06-03 00:26:20,0,3,5.383333333333334,0.08972222222222223,0,0,1,449,15,12,PHP,1,1,0,global,1
3791939198,kholdrex/code_to_query,14,refactor: extract compiler predicate builders,936,kholdrex,User,2026-06-03 00:21:20,2026-06-03 00:30:30,2026-06-03 00:30:30,0,3,9.166666666666666,0.15277777777777776,0,0,1,108,171,1,Ruby,6,0,0,global,1
3791940643,kayato109/bookshelf-app,58,feat: 応用要件：マイグレーション作成 #38,868,kayato109,User,2026-06-03 00:21:48,2026-06-03 00:21:56,2026-06-03 00:21:56,0,3,0.13333333333333333,0.0022222222222222222,0,0,1,68,4,3,PHP,0,0,0,global,1
3791941221,amcritchie/mcritchie-studio,5,fix(signing): finalized blockhash for nonce-account creation,337,amcritchie,User,2026-06-03 00:21:58,2026-06-03 00:25:04,2026-06-03 00:25:04,0,3,3.1,0.051666666666666666,0,0,1,4,1,1,Ruby,0,0,0,global,1
3791941273,alzproducts/alz-core,881,feat(catalog): surface cost_price_last_updated_at on product API (COR-190),1739,tom-murray-dev,User,2026-06-03 00:22:00,2026-06-03 00:25:18,2026-06-03 00:25:18,0,3,3.3,0.055,0,0,1,556,45,7,PHP,0,0,0,global,1
3791944508,iBotPeaches/LeafApp_Infinite,2110,fix: serve livewire assets directly,15,iBotPeaches,User,2026-06-03 00:22:54,2026-06-03 00:25:13,2026-06-03 00:25:13,0,3,2.316666666666667,0.03861111111111112,0,0,1,6,0,1,PHP,55,14,0,global,1
3791945498,masashishikatani17/buil-keiei,49,Allow unauthenticated Stripe webhook requests,0,masashishikatani17,User,2026-06-03 00:23:10,2026-06-03 00:23:17,2026-06-03 00:23:17,0,3,0.11666666666666667,0.0019444444444444444,0,0,1,1,0,1,PHP,0,0,0,global,1
3791945505,edwino-dev/agrosend-inventario-grupal,3,Upload current project files,132,jhedcale,User,2026-06-03 00:23:10,2026-06-03 00:29:35,2026-06-03 00:29:35,0,3,6.416666666666667,0.10694444444444445,0,0,1,577,0,13,PHP,0,0,0,global,1
3791945806,eraxel-dev/rake_audit,10,Add integration and system test suite,2994,eraxel-dev,User,2026-06-03 00:23:14,2026-06-03 00:23:23,2026-06-03 00:23:23,0,3,0.15,0.0025,0,0,1,359,0,6,Ruby,0,0,0,global,1
3791948419,IqbalRizqiR/ukl-backend,4,Arkan,0,IqbalRizqiR,User,2026-06-03 00:24:04,2026-06-03 00:24:25,2026-06-03 00:24:25,0,3,0.35,0.005833333333333333,0,0,2,58,0,3,PHP,0,0,0,global,1
3791950657,PurHur/php-compiler,4731,Language: array literal duplicate keys — last value wins (#4703),1538,PurHur,User,2026-06-03 00:24:44,2026-06-03 00:24:48,2026-06-03 00:24:48,0,3,0.06666666666666667,0.0011111111111111111,0,0,1,143,5,7,PHP,1,0,0,global,1
3791951563,jldlxs/battuta-api-v1,362,Develop,0,jldlxs,User,2026-06-03 00:25:01,2026-06-03 00:25:14,2026-06-03 00:25:14,0,3,0.21666666666666667,0.0036111111111111114,0,0,1,30,0,3,PHP,1,1,0,global,1
3791954599,Extra-Chill/data-machine,2461,Remove legacy AI provider bridge,1125,chubes4,User,2026-06-03 00:25:58,2026-06-03 00:54:03,2026-06-03 00:54:03,0,3,28.083333333333332,0.46805555555555556,1,0,1,1,19,2,PHP,31,6,0,global,1
3791954846,JairCaamal/Pagina_web_IOT,6,Corregir archivos eliminados agregados,0,JairCaamal,User,2026-06-03 00:26:03,2026-06-03 00:26:11,2026-06-03 00:26:11,0,3,0.13333333333333333,0.0022222222222222222,0,0,1,4,2,1,PHP,0,0,0,global,1
3791955785,Intebec/intebec-docuseal,16,"Expose MCP settings to admins, gate phone field on SMS config, rebrand MCP page",3187,ChapsJust,User,2026-06-03 00:26:19,2026-06-03 00:26:58,2026-06-03 00:26:57,0,3,0.65,0.010833333333333334,0,0,5,15,32,7,Ruby,0,0,0,global,1
3791957686,erwinislasegura/academia,14,Rediseñar login de postulación,2329,erwinislasegura,User,2026-06-03 00:26:59,2026-06-03 00:28:05,2026-06-03 00:28:05,0,3,1.1,0.018333333333333333,0,0,1,299,179,2,PHP,0,0,0,global,1
3791958198,Extra-Chill/data-machine,2462,Pass agent context to manual system task runs,1079,chubes4,User,2026-06-03 00:27:07,2026-06-03 00:33:07,2026-06-03 00:33:07,0,3,6.0,0.1,1,0,1,23,1,2,PHP,31,6,0,global,1
3791958824,projectbenyehuda/bybe,1296,Fix site-wide LTR regression: vendor the real Bootstrap RTL build,1763,abartov,User,2026-06-03 00:27:17,2026-06-03 00:30:02,2026-06-03 00:30:02,0,3,2.75,0.04583333333333333,0,0,1,1,1,1,Ruby,13,7,0,global,1
3791959743,pandorocks/charming,3,Add GitHub release notes automation,360,pandorocks,User,2026-06-03 00:27:34,2026-06-03 00:46:51,2026-06-03 00:46:51,0,3,19.283333333333335,0.3213888888888889,0,0,3,52,1,3,Ruby,1,0,0,global,1
3791960636,barlito/php-starter,17,chore: bump to PHP 8.4 and Postgres 18 example,395,barlito,User,2026-06-03 00:27:52,2026-06-03 00:51:57,,0,3,24.083333333333332,0.40138888888888885,1,0,1,6,5,3,PHP,0,0,0,global,0
3791961597,denvig/homebrew-tap,19,Use new completions format for 0.7 alpha installs,0,marcqualie,User,2026-06-03 00:28:10,2026-06-03 00:30:34,2026-06-03 00:30:34,0,3,2.4,0.04,0,0,1,1,1,1,Ruby,0,0,0,global,1
3791964732,r6e/ruby-rego,47,"feat: numeric builtins (abs, round, ceil, floor, numbers.range)",3088,r6e,User,2026-06-03 00:29:09,2026-06-03 00:30:21,2026-06-03 00:30:21,0,3,1.2,0.02,0,3,2,328,3,8,Ruby,1,0,0,global,1
3791967956,defessler/Unreal-Engine-5-MCP,250,feat(mcp): structuredContent + protocol 2025-11-25 + fields/category did-you-mean (Batch 1),1506,defessler,User,2026-06-03 00:30:10,2026-06-03 00:46:39,2026-06-03 00:46:39,0,3,16.483333333333334,0.27472222222222226,0,1,2,362,20,14,C++,2,0,0,global,1
3791968657,Matiaszz/Whisker,17,chore: validating Source,0,Matiaszz,User,2026-06-03 00:30:23,2026-06-03 00:30:30,2026-06-03 00:30:30,0,3,0.11666666666666667,0.0019444444444444444,0,0,1,90,7,6,C++,1,0,0,global,1
3791969030,Seriousfighter/PROGRAMACION-III-TP-1,7,empezando maquetado,0,Seriousfighter,User,2026-06-03 00:30:30,2026-06-03 00:30:38,2026-06-03 00:30:38,0,3,0.13333333333333333,0.0022222222222222222,0,0,1,0,0,1,PHP,2,0,0,global,1
3791969281,thedwncmpy/homebrew-notion-cli,8,chore: bump ns to v0.1.15,65,thedwncmpy,User,2026-06-03 00:30:35,2026-06-03 00:31:51,2026-06-03 00:31:51,0,3,1.2666666666666666,0.021111111111111112,0,0,1,2,2,1,Ruby,0,0,0,global,1
3791969376,matsuo-haruhito/tree_view-rails,1197,Clarify entrypoint manifest loader failures,1360,matsuo-haruhito,User,2026-06-03 00:30:37,2026-06-03 01:09:54,2026-06-03 01:09:54,0,3,39.28333333333333,0.6547222222222222,3,0,3,50,18,3,Ruby,0,0,0,global,1
3791969914,Ma-75K/kotonoha,225,LINEログインユーザーにはパスワード再設定を表示しないように修正する,94,Ma-75K,User,2026-06-03 00:30:46,2026-06-03 00:32:13,2026-06-03 00:32:13,0,3,1.45,0.024166666666666666,0,0,1,9,7,1,Ruby,0,0,0,global,1
3791970012,andyroo2000/learning-os,90,Add sync feed entry model,419,andyroo2000,User,2026-06-03 00:30:48,2026-06-03 01:22:11,2026-06-03 01:22:11,0,3,51.38333333333333,0.8563888888888889,13,0,1,243,0,5,PHP,0,0,0,global,1
3791971413,swstegall/meteor-decomp,188,decomp: match FUN_009d8e26 @0x005d8e26,507,swstegall,User,2026-06-03 00:31:18,2026-06-03 00:31:29,2026-06-03 00:31:29,0,3,0.18333333333333332,0.0030555555555555553,0,0,1,84,0,1,C++,3,0,0,global,1
3791971665,swstegall/meteor-decomp,189,decomp: match FUN_009ecec3 @0x005ecec3,507,swstegall,User,2026-06-03 00:31:23,2026-06-03 00:31:32,2026-06-03 00:31:32,0,3,0.15,0.0025,0,0,1,148,0,1,C++,3,0,0,global,1
3791972385,luismatarrita64-maker/Practica-github,7,cambios hechos por felipe,0,luismatarrita64-maker,User,2026-06-03 00:31:40,2026-06-03 00:31:47,2026-06-03 00:31:47,0,3,0.11666666666666667,0.0019444444444444444,0,0,1,47,2,3,C++,0,0,0,global,1
3791972449,iBotPeaches/LeafApp_Infinite,2111,fix: add root div on /player route,52,iBotPeaches,User,2026-06-03 00:31:42,2026-06-03 00:33:52,2026-06-03 00:33:52,0,3,2.1666666666666665,0.03611111111111111,0,0,1,11,13,1,PHP,55,14,0,global,1
3791973344,WolfeQQQ/SneakAndPeak,62,added new animation that appears after the seeker is chosen. Also rem…,19,WolfeQQQ,User,2026-06-03 00:32:00,2026-06-03 00:32:37,2026-06-03 00:32:37,0,3,0.6166666666666667,0.010277777777777778,0,0,1,80,4,3,C++,3,0,0,global,1
3791974063,pakatnamu2022/milla-backend,466,Add dashboard and automated reports for Accounts Receivable,0,david3010M,User,2026-06-03 00:32:16,2026-06-03 00:32:39,2026-06-03 00:32:39,0,3,0.38333333333333336,0.006388888888888889,0,0,7,1319,61,15,PHP,0,0,0,global,1
3791974675,swstegall/meteor-decomp,190,decomp: match FUN_00cb17df @0x008b17df,507,swstegall,User,2026-06-03 00:32:30,2026-06-03 00:32:38,2026-06-03 00:32:38,0,3,0.13333333333333333,0.0022222222222222222,0,0,1,109,0,1,C++,3,0,0,global,1
3791975009,urvenue/urvenue-web-services,50,Uws 8525 update,0,nickzamorar,User,2026-06-03 00:32:38,2026-06-03 00:32:47,2026-06-03 00:32:47,0,3,0.15,0.0025,0,0,2,5,5,2,PHP,0,0,0,global,1
3791975164,PurHur/php-compiler,4732,Language: bool increment/decrement — promote to int (#4727),1476,PurHur,User,2026-06-03 00:32:41,2026-06-03 00:32:45,2026-06-03 00:32:45,0,3,0.06666666666666667,0.0011111111111111111,0,0,1,177,32,8,PHP,1,0,0,global,1
